Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Transaction_Time,Location,Fraudulent
T00403,U0153,8.9,POS,2025-01-17 18:00:00,Rural,0
T00404,U0861,77.14,Online,2025-01-17 19:00:00,Suburban,0
T00405,U0914,66.3,Mobile,2025-01-17 20:00:00,Urban,0
T00406,U0896,24.25,POS,2025-01-17 21:00:00,Rural,0
T00407,U0878,1.28,Online,2025-01-17 22:00:00,Suburban,0
T00408,U0338,91.32,Mobile,2025-01-17 23:00:00,Urban,0
T00409,U0706,0.57,POS,2025-01-18 00:00:00,Urban,0
T00410,U0822,60.82,POS,2025-01-18 01:00:00,Urban,0
T00411,U0163,175.76,POS,2025-01-18 02:00:00,Suburban,0
T00412,U0720,28.78,Online,2025-01-18 03:00:00,Urban,0
T00413,U0957,13.39,Online,2025-01-18 04:00:00,Urban,0
T00414,U0681,61.02,POS,2025-01-18 05:00:00,Urban,0
T00415,U0996,84.95,Online,2025-01-18 06:00:00,Rural,0
T00416,U0161,39.53,Online,2025-01-18 07:00:00,Urban,0
T00417,U0580,170.62,POS,2025-01-18 08:00:00,Rural,0
T00418,U0801,2.65,POS,2025-01-18 09:00:00,Rural,0
T00419,U0398,35.14,Online,2025-01-18 10:00:00,Urban,0
T00420,U0277,63.37,POS,2025-01-18 11:00:00,Urban,0
T00421,U0816,99.26,ATM,2025-01-18 12:00:00,Urban,0
T00422,U0916,9.88,POS,2025-01-18 13:00:00,Rural,0
T00423,U0504,80.47,Online,2025-01-18 14:00:00,Urban,0
T00424,U0896,40.23,Online,2025-01-18 15:00:00,Urban,0
T00425,U0392,25.25,Online,2025-01-18 16:00:00,Urban,0
T00426,U0135,7.06,Online,2025-01-18 17:00:00,Urban,0
T00427,U0195,100.23,Online,2025-01-18 18:00:00,Rural,0
T00428,U0401,8.56,Online,2025-01-18 19:00:00,Suburban,0
T00429,U0640,18.54,Online,2025-01-18 20:00:00,Suburban,0
T00430,U0033,17.13,Mobile,2025-01-18 21:00:00,Urban,0
T00431,U0688,102.56,Online,2025-01-18 22:00:00,Urban,0
T00432,U0460,55.84,POS,2025-01-18 23:00:00,Rural,0
T00433,U0955,79.65,POS,2025-01-19 00:00:00,Urban,0
T00434,U0883,14.42,Online,2025-01-19 01:00:00,Rural,0
T00435,U0470,49.02,Mobile,2025-01-19 02:00:00,Urban,0
T00436,U0375,42.4,POS,2025-01-19 03:00:00,Urban,0
T00437,U0022,89.44,Online,2025-01-19 04:00:00,Suburban,0
T00438,U0750,118.27,POS,2025-01-19 05:00:00,Rural,0
T00439,U0670,0.61,Online,2025-01-19 06:00:00,Rural,0
T00440,U0038,56.05,POS,2025-01-19 07:00:00,Urban,0
T00441,U0230,2.66,Online,2025-01-19 08:00:00,Urban,0
T00442,U0365,39.8,ATM,2025-01-19 09:00:00,Urban,0
T00443,U0563,84.80000000000001,Online,2025-01-19 10:00:00,Suburban,1
T00444,U0438,18.32,POS,2025-01-19 11:00:00,Suburban,0
T00445,U0776,21.77,Online,2025-01-19 12:00:00,Urban,0
T00446,U0283,48.55,POS,2025-01-19 13:00:00,Rural,0
T00447,U0027,20.33,POS,2025-01-19 14:00:00,Suburban,0
T00448,U0226,65.97,Online,2025-01-19 15:00:00,Suburban,0
T00449,U0277,25.92,POS,2025-01-19 16:00:00,Urban,0
T00450,U0798,3.54,Online,2025-01-19 17:00:00,Urban,0
T00451,U0609,76.57,ATM,2025-01-19 18:00:00,Rural,0
T00452,U0284,16.83,Online,2025-01-19 19:00:00,Urban,0
T00453,U0879,28.35,ATM,2025-01-19 20:00:00,Suburban,0
T00454,U0960,57.83,ATM,2025-01-19 21:00:00,Rural,0
T00455,U0481,20.21,Online,2025-01-19 22:00:00,Suburban,0
T00456,U0453,2.91,Online,2025-01-19 23:00:00,Urban,0
T00457,U0829,23.41,Online,2025-01-20 00:00:00,Urban,0
T00458,U0816,144.52,ATM,2025-01-20 01:00:00,Urban,0
T00459,U0659,51.32,Online,2025-01-20 02:00:00,Urban,0
T00460,U0516,55.66,POS,2025-01-20 03:00:00,Urban,0
T00461,U0547,50.02,ATM,2025-01-20 04:00:00,Urban,0
T00462,U0192,11.09,Online,2025-01-20 05:00:00,Urban,0
T00463,U0049,27.09,POS,2025-01-20 06:00:00,Urban,0
T00464,U0512,69.5,Online,2025-01-20 07:00:00,Urban,0
T00465,U0017,5.34,Online,2025-01-20 08:00:00,Urban,0
T00466,U0172,16.28,POS,2025-01-20 09:00:00,Urban,0
T00467,U0220,16.17,Online,2025-01-20 10:00:00,Suburban,0
T00468,U0158,28.28,Online,2025-01-20 11:00:00,Urban,0
T00469,U0477,196.53,ATM,2025-01-20 12:00:00,Urban,0
T00470,U0046,3.49,Online,2025-01-20 13:00:00,Suburban,0
T00471,U0373,36.56,Mobile,2025-01-20 14:00:00,Suburban,0
T00472,U0518,9.88,Mobile,2025-01-20 15:00:00,Urban,0
T00473,U0099,176.47,Online,2025-01-20 16:00:00,Suburban,0
T00474,U0892,6.01,Online,2025-01-20 17:00:00,Rural,0
T00475,U0745,25.84,POS,2025-01-20 18:00:00,Suburban,0
T00476,U0037,66.95,Online,2025-01-20 19:00:00,Urban,0
T00477,U0280,60.96,Online,2025-01-20 20:00:00,Suburban,0
T00478,U0349,27.47,POS,2025-01-20 21:00:00,Urban,0
T00479,U0497,21.27,Online,2025-01-20 22:00:00,Urban,0
T00480,U0302,25.34,ATM,2025-01-20 23:00:00,Rural,0
T00481,U0181,15.35,Online,2025-01-21 00:00:00,Urban,0
T00482,U0607,11.49,Online,2025-01-21 01:00:00,Rural,0
T00483,U0099,32.99,Online,2025-01-21 02:00:00,Urban,0
T00484,U0700,15.64,Mobile,2025-01-21 03:00:00,Rural,0
T00485,U0993,16.95,POS,2025-01-21 04:00:00,Urban,0
T00486,U0116,53.47,ATM,2025-01-21 05:00:00,Urban,0
T00487,U0191,172.95,Online,2025-01-21 06:00:00,Urban,0
T00488,U0253,46.27,Online,2025-01-21 07:00:00,Urban,0
T00489,U0981,4.01,Online,2025-01-21 08:00:00,Urban,0
T00490,U0928,3.93,Online,2025-01-21 09:00:00,Suburban,0
T00491,U0983,151.23,POS,2025-01-21 10:00:00,Urban,0
T00492,U0161,17.64,POS,2025-01-21 11:00:00,Suburban,0
T00493,U0256,4.83,Online,2025-01-21 12:00:00,Urban,0
T00494,U0323,45.7,Mobile,2025-01-21 13:00:00,Urban,0
T00495,U0128,244.3,Online,2025-01-21 14:00:00,Rural,1
T00496,U0018,52.28,Mobile,2025-01-21 15:00:00,Urban,0
T00497,U0793,15.56,Online,2025-01-21 16:00:00,Suburban,0
T00498,U0735,0.76,Online,2025-01-21 17:00:00,Suburban,0
T00499,U0566,167.64,Online,2025-01-21 18:00:00,Urban,0
T00500,U0570,14.44,Online,2025-01-21 19:00:00,Rural,0
T00501,U0323,56.35,POS,2025-01-21 20:00:00,Suburban,0
T00502,U0872,61.32,Online,2025-01-21 21:00:00,Urban,0
T00503,U0686,47.08,Online,2025-01-21 22:00:00,Suburban,0
T00504,U0792,18.76,POS,2025-01-21 23:00:00,Urban,0
T00505,U0626,15.81,POS,2025-01-22 00:00:00,Urban,0
T00506,U0288,45.52,ATM,2025-01-22 01:00:00,Rural,0
T00507,U0943,100.53,Online,2025-01-22 02:00:00,Suburban,0
T00508,U0854,146.62,POS,2025-01-22 03:00:00,Suburban,0
T00509,U0663,5.6,POS,2025-01-22 04:00:00,Suburban,0
T00510,U0962,8.41,Online,2025-01-22 05:00:00,Suburban,0
T00511,U0639,144.78,Online,2025-01-22 06:00:00,Rural,0
T00512,U0155,66.69,Online,2025-01-22 07:00:00,Urban,0
T00513,U0490,107.28,Online,2025-01-22 08:00:00,Urban,0
T00514,U0386,11.32,Online,2025-01-22 09:00:00,Urban,0
T00515,U0986,44.29,Online,2025-01-22 10:00:00,Suburban,0
T00516,U0785,60.39,POS,2025-01-22 11:00:00,Urban,0
T00517,U0104,56.99,POS,2025-01-22 12:00:00,Urban,0
T00518,U0929,26.23,Mobile,2025-01-22 13:00:00,Urban,0
T00519,U0393,0.78,POS,2025-01-22 14:00:00,Rural,0
T00520,U0811,43.72,Online,2025-01-22 15:00:00,Suburban,0
T00521,U0246,14.59,ATM,2025-01-22 16:00:00,Urban,0
T00522,U0176,29.91,ATM,2025-01-22 17:00:00,Urban,0
T00523,U0039,158.01,Online,2025-01-22 18:00:00,Urban,0
T00524,U0477,25.46,POS,2025-01-22 19:00:00,Urban,0
T00525,U0682,91.57,Mobile,2025-01-22 20:00:00,Urban,0
T00526,U0759,10.45,POS,2025-01-22 21:00:00,Rural,0
T00527,U0538,55.81,Mobile,2025-01-22 22:00:00,Rural,0
T00528,U0867,188.63,Online,2025-01-22 23:00:00,Urban,0
T00529,U0818,5.37,Online,2025-01-23 00:00:00,Urban,0
T00530,U0921,0.42,Online,2025-01-23 01:00:00,Urban,0
T00531,U0408,28.42,POS,2025-01-23 02:00:00,Urban,0
T00532,U0525,4.86,ATM,2025-01-23 03:00:00,Urban,0
T00533,U0828,68.99,Mobile,2025-01-23 04:00:00,Urban,0
T00534,U0506,122.99,Online,2025-01-23 05:00:00,Urban,0
T00535,U0903,28.46,Online,2025-01-23 06:00:00,Suburban,0
T00536,U0825,14.97,ATM,2025-01-23 07:00:00,Suburban,0
T00537,U0036,28.49,POS,2025-01-23 08:00:00,Suburban,0
T00538,U0685,64.27,Online,2025-01-23 09:00:00,Urban,0
T00539,U0020,0.45,Online,2025-01-23 10:00:00,Rural,0
T00540,U0321,44.51,POS,2025-01-23 11:00:00,Rural,0
T00541,U0776,47.5,POS,2025-01-23 12:00:00,Urban,0
T00542,U0512,50.76,Online,2025-01-23 13:00:00,Urban,0
T00543,U0400,13.86,Online,2025-01-23 14:00:00,Urban,0
T00544,U0654,62.6,Mobile,2025-01-23 15:00:00,Urban,0
T00545,U0972,4.79,POS,2025-01-23 16:00:00,Urban,0
T00546,U0883,11.11,Online,2025-01-23 17:00:00,Urban,0
T00547,U0471,104.97,Online,2025-01-23 18:00:00,Urban,0
T00548,U0143,67.11,POS,2025-01-23 19:00:00,Urban,0
T00549,U0092,0.69,Online,2025-01-23 20:00:00,Urban,0
T00550,U0354,14.28,Online,2025-01-23 21:00:00,Rural,0
T00551,U0834,12.07,POS,2025-01-23 22:00:00,Urban,0
T00552,U0800,15.79,Online,2025-01-23 23:00:00,Suburban,0
T00553,U0727,14.22,POS,2025-01-24 00:00:00,Urban,0
T00554,U0959,3.23,Online,2025-01-24 01:00:00,Urban,0
T00555,U0854,30.71,POS,2025-01-24 02:00:00,Urban,0
T00556,U0051,65.98,Online,2025-01-24 03:00:00,Urban,0
T00557,U0665,46.66,Online,2025-01-24 04:00:00,Urban,0
T00558,U0698,55.87,Online,2025-01-24 05:00:00,Urban,0
T00559,U0575,4.23,Mobile,2025-01-24 06:00:00,Urban,1
T00560,U0190,151.3,ATM,2025-01-24 07:00:00,Suburban,0
T00561,U0125,91.16,Online,2025-01-24 08:00:00,Urban,0
T00562,U0150,81.76,POS,2025-01-24 09:00:00,Suburban,0
T00563,U0314,86.58,POS,2025-01-24 10:00:00,Urban,0
T00564,U0570,134.94,Mobile,2025-01-24 11:00:00,Suburban,0
T00565,U0342,39.29,Online,2025-01-24 12:00:00,Urban,0
T00566,U0305,11.17,POS,2025-01-24 13:00:00,Suburban,0
T00567,U0692,47.96,Online,2025-01-24 14:00:00,Rural,0
T00568,U0682,67.91,Online,2025-01-24 15:00:00,Rural,0
T00569,U0838,66.95,Mobile,2025-01-24 16:00:00,Urban,0
T00570,U0783,36.85,POS,2025-01-24 17:00:00,Suburban,0
T00571,U0054,3.55,Online,2025-01-24 18:00:00,Urban,0
T00572,U0444,23.19,Online,2025-01-24 19:00:00,Rural,0
T00573,U0613,126.77,POS,2025-01-24 20:00:00,Urban,0
T00574,U0993,43.91,POS,2025-01-24 21:00:00,Urban,0
T00575,U0264,38.65,Online,2025-01-24 22:00:00,Urban,0
T00576,U0053,15.66,Mobile,2025-01-24 23:00:00,Urban,0
T00577,U0572,22.98,Online,2025-01-25 00:00:00,Suburban,0
T00578,U0620,112.85,Online,2025-01-25 01:00:00,Rural,0
T00579,U0005,54.9,Mobile,2025-01-25 02:00:00,Suburban,0
T00580,U0103,77.41,Online,2025-01-25 03:00:00,Suburban,0
T00581,U0196,30.29,Online,2025-01-25 04:00:00,Suburban,0
T00582,U0774,49.75,POS,2025-01-25 05:00:00,Urban,0
T00583,U0877,14.28,ATM,2025-01-25 06:00:00,Urban,0
T00584,U0992,61.12,Online,2025-01-25 07:00:00,Urban,0
T00585,U0884,27.9,Mobile,2025-01-25 08:00:00,Urban,0
T00586,U0350,29.22,POS,2025-01-25 09:00:00,Urban,0
T00587,U0047,52.39,Online,2025-01-25 10:00:00,Urban,0
T00588,U0867,137.66,POS,2025-01-25 11:00:00,Urban,0
T00589,U0823,3.31,Online,2025-01-25 12:00:00,Urban,0
T00590,U0936,87.08,Online,2025-01-25 13:00:00,Rural,0
T00591,U0820,17.29,POS,2025-01-25 14:00:00,Urban,0
T00592,U0656,29.34,Mobile,2025-01-25 15:00:00,Urban,0
T00593,U0269,1.11,Online,2025-01-25 16:00:00,Urban,0
T00594,U0370,17.91,Online,2025-01-25 17:00:00,Urban,0
T00595,U0636,34.92,Online,2025-01-25 18:00:00,Urban,0
T00596,U0106,2.89,Online,2025-01-25 19:00:00,Urban,0
T00597,U0670,33.77,Online,2025-01-25 20:00:00,Urban,0
T00598,U0659,130.94,Online,2025-01-25 21:00:00,Urban,1
T00599,U0657,5.57,POS,2025-01-25 22:00:00,Urban,0
T00600,U0120,72.29,Online,2025-01-25 23:00:00,Urban,0
T00601,U0831,26.35,Online,2025-01-26 00:00:00,Suburban,0
T00602,U0787,53.24,ATM,2025-01-26 01:00:00,Urban,0
T00603,U0604,15.07,ATM,2025-01-26 02:00:00,Urban,0
T00604,U0058,8.69,Online,2025-01-26 03:00:00,Urban,0
T00605,U0951,8.75,Online,2025-01-26 04:00:00,Suburban,0
T00606,U0346,3.65,POS,2025-01-26 05:00:00,Urban,0
T00607,U0741,10.27,Online,2025-01-26 06:00:00,Suburban,0
T00608,U0474,54.56,Online,2025-01-26 07:00:00,Suburban,0
T00609,U0117,106.72,POS,2025-01-26 08:00:00,Urban,0
T00610,U0830,84.13,Online,2025-01-26 09:00:00,Urban,0
T00611,U0791,57.78,Online,2025-01-26 10:00:00,Urban,0
T00612,U0127,5.85,Online,2025-01-26 11:00:00,Urban,0
T00613,U0393,17.07,Online,2025-01-26 12:00:00,Urban,0
T00614,U0908,18.54,Online,2025-01-26 13:00:00,Urban,0
T00615,U0641,14.38,Mobile,2025-01-26 14:00:00,Urban,0
T00616,U0058,36.18,Online,2025-01-26 15:00:00,Urban,0
T00617,U0634,38.35,Online,2025-01-26 16:00:00,Suburban,0
T00618,U0513,22.07,Online,2025-01-26 17:00:00,Urban,0
T00619,U0751,21.83,Mobile,2025-01-26 18:00:00,Rural,0
T00620,U0802,88.17,POS,2025-01-26 19:00:00,Rural,0
T00621,U0096,77.86,Online,2025-01-26 20:00:00,Rural,0
T00622,U0638,18.39,ATM,2025-01-26 21:00:00,Suburban,0
T00623,U0118,122.55,Online,2025-01-26 22:00:00,Urban,0
T00624,U0560,152.68,Online,2025-01-26 23:00:00,Urban,0
T00625,U0601,19.78,Online,2025-01-27 00:00:00,Urban,0
T00626,U0488,21.88,Online,2025-01-27 01:00:00,Urban,0
T00627,U0237,35.22,Online,2025-01-27 02:00:00,Suburban,0
T00628,U0885,141.61,POS,2025-01-27 03:00:00,Rural,0
T00629,U0897,104.5,Online,2025-01-27 04:00:00,Urban,0
T00630,U0272,5.41,POS,2025-01-27 05:00:00,Urban,0
T00631,U0189,24.94,Online,2025-01-27 06:00:00,Urban,0
T00632,U0999,40.3,Online,2025-01-27 07:00:00,Urban,0
T00633,U0704,34.97,Online,2025-01-27 08:00:00,Urban,0
T00634,U0447,10.78,Mobile,2025-01-27 09:00:00,Urban,1
T00635,U0581,97.88,Online,2025-01-27 10:00:00,Suburban,0
T00636,U0790,56.5,POS,2025-01-27 11:00:00,Urban,0
T00637,U0861,90.98,Online,2025-01-27 12:00:00,Rural,0
T00638,U0247,97.87,Online,2025-01-27 13:00:00,Suburban,0
T00639,U0963,68.99,Online,2025-01-27 14:00:00,Suburban,0
T00640,U0076,28.92,Online,2025-01-27 15:00:00,Urban,0
T00641,U0154,47.15,Online,2025-01-27 16:00:00,Suburban,0
T00642,U0656,8.74,Online,2025-01-27 17:00:00,Suburban,0
T00643,U0435,55.99,POS,2025-01-27 18:00:00,Urban,0
T00644,U0997,9.88,Online,2025-01-27 19:00:00,Urban,0
T00645,U0086,59.2,POS,2025-01-27 20:00:00,Rural,0
T00646,U0697,13.04,Online,2025-01-27 21:00:00,Urban,0
T00647,U0285,6.25,POS,2025-01-27 22:00:00,Urban,0
T00648,U0974,9.03,POS,2025-01-27 23:00:00,Urban,0
T00649,U0220,0.1,Online,2025-01-28 00:00:00,Suburban,0
T00650,U0069,63.42,Online,2025-01-28 01:00:00,Suburban,0
T00651,U0047,65.91,POS,2025-01-28 02:00:00,Urban,0
T00652,U0094,36.17,ATM,2025-01-28 03:00:00,Urban,0
T00653,U0750,8.8,Online,2025-01-28 04:00:00,Rural,0
T00654,U0958,4.36,Online,2025-01-28 05:00:00,Suburban,0
T00655,U0453,0.97,ATM,2025-01-28 06:00:00,Suburban,0
T00656,U0204,9.06,Online,2025-01-28 07:00:00,Urban,0
T00657,U0912,110.75,POS,2025-01-28 08:00:00,Urban,0
T00658,U0218,13.82,Online,2025-01-28 09:00:00,Urban,0
T00659,U0474,21.87,Online,2025-01-28 10:00:00,Suburban,0
T00660,U0432,5.57,POS,2025-01-28 11:00:00,Urban,0
T00661,U0341,12.57,POS,2025-01-28 12:00:00,Urban,0
T00662,U0551,36.62,Online,2025-01-28 13:00:00,Urban,0
T00663,U0612,46.79,Online,2025-01-28 14:00:00,Urban,0
T00664,U0289,14.08,POS,2025-01-28 15:00:00,Suburban,0
T00665,U0254,2.97,POS,2025-01-28 16:00:00,Urban,0
T00666,U0734,24.8,Online,2025-01-28 17:00:00,Suburban,0
T00667,U0357,13.34,POS,2025-01-28 18:00:00,Rural,0
T00668,U0023,12.39,POS,2025-01-28 19:00:00,Urban,0
T00669,U0762,160.77,POS,2025-01-28 20:00:00,Suburban,0
T00670,U0522,47.89,POS,2025-01-28 21:00:00,Rural,0
T00671,U0758,40.7,Online,2025-01-28 22:00:00,Rural,0
T00672,U0837,26.87,POS,2025-01-28 23:00:00,Urban,0
T00673,U0100,28.01,POS,2025-01-29 00:00:00,Urban,0
T00674,U0802,38.92,Online,2025-01-29 01:00:00,Urban,0
T00675,U0180,59.61,Online,2025-01-29 02:00:00,Suburban,0
T00676,U0223,60.56,Online,2025-01-29 03:00:00,Suburban,0
T00677,U0906,9.42,POS,2025-01-29 04:00:00,Suburban,0
T00678,U0762,34.67,Online,2025-01-29 05:00:00,Urban,0
T00679,U0659,26.55,POS,2025-01-29 06:00:00,Urban,0
T00680,U0442,102.21,Mobile,2025-01-29 07:00:00,Urban,0
T00681,U0608,49.9,POS,2025-01-29 08:00:00,Urban,0
T00682,U0769,38.02,Mobile,2025-01-29 09:00:00,Suburban,0
T00683,U0325,6.13,Mobile,2025-01-29 10:00:00,Urban,0
T00684,U0516,46.52,Online,2025-01-29 11:00:00,Urban,0
T00685,U0016,6.23,POS,2025-01-29 12:00:00,Urban,0
T00686,U0792,20.56,Online,2025-01-29 13:00:00,Urban,0
T00687,U0336,7.71,ATM,2025-01-29 14:00:00,Urban,0
T00688,U0759,58.89,Online,2025-01-29 15:00:00,Urban,0
T00689,U0258,11.55,Mobile,2025-01-29 16:00:00,Urban,0
T00690,U0497,24.87,POS,2025-01-29 17:00:00,Urban,0
T00691,U0988,113.01,POS,2025-01-29 18:00:00,Urban,0
T00692,U0896,11.43,Online,2025-01-29 19:00:00,Suburban,0
T00693,U0160,35.44,Online,2025-01-29 20:00:00,Urban,0
T00694,U0475,27.17,POS,2025-01-29 21:00:00,Suburban,0
T00695,U0852,0.91,Online,2025-01-29 22:00:00,Suburban,0
T00696,U0664,78.69,ATM,2025-01-29 23:00:00,Urban,0
T00697,U0908,3.58,Online,2025-01-30 00:00:00,Rural,0
T00698,U0690,32.15,POS,2025-01-30 01:00:00,Urban,0
T00699,U0675,41.13,Online,2025-01-30 02:00:00,Suburban,0
T00700,U0380,49.5,POS,2025-01-30 03:00:00,Rural,0
T00701,U0545,58.34,POS,2025-01-30 04:00:00,Suburban,0
T00702,U0929,14.6,Online,2025-01-30 05:00:00,Urban,0
T00703,U0957,0.5,Online,2025-01-30 06:00:00,Urban,0
T00704,U0691,64.27,Online,2025-01-30 07:00:00,Urban,0
T00705,U0427,38.36,POS,2025-01-30 08:00:00,Suburban,0
T00706,U0613,90.43,POS,2025-01-30 09:00:00,Suburban,0
T00707,U0268,86.13,POS,2025-01-30 10:00:00,Urban,0
T00708,U0835,92.68,POS,2025-01-30 11:00:00,Urban,0
T00709,U0577,33.19,Online,2025-01-30 12:00:00,Suburban,0
T00710,U0417,20.3,Online,2025-01-30 13:00:00,Urban,0
T00711,U0168,78.4,Online,2025-01-30 14:00:00,Suburban,0
T00712,U0842,30.01,Online,2025-01-30 15:00:00,Suburban,0
T00713,U0043,10.13,Mobile,2025-01-30 16:00:00,Urban,0
T00714,U0556,96.54,ATM,2025-01-30 17:00:00,Suburban,0
T00715,U0285,107.09,Online,2025-01-30 18:00:00,Urban,0
T00716,U0397,31.4,POS,2025-01-30 19:00:00,Urban,0
T00717,U0012,3.94,ATM,2025-01-30 20:00:00,Rural,0
T00718,U0607,24.54,Online,2025-01-30 21:00:00,Suburban,0
T00719,U0302,81.36,Online,2025-01-30 22:00:00,Urban,0
T00720,U0898,116.02,Online,2025-01-30 23:00:00,Urban,0
T00721,U0253,11.37,POS,2025-01-31 00:00:00,Urban,0
T00722,U0499,3.47,Mobile,2025-01-31 01:00:00,Urban,0
T00723,U0754,104.92,POS,2025-01-31 02:00:00,Urban,0
T00724,U0035,24.67,Online,2025-01-31 03:00:00,Urban,0
T00725,U0727,39.02,Online,2025-01-31 04:00:00,Urban,0
T00726,U0849,172.2,POS,2025-01-31 05:00:00,Urban,0
T00727,U0090,3.44,ATM,2025-01-31 06:00:00,Urban,0
T00728,U0776,52.25,POS,2025-01-31 07:00:00,Rural,0
T00729,U0605,3.85,POS,2025-01-31 08:00:00,Suburban,0
T00730,U0922,23.54,Online,2025-01-31 09:00:00,Urban,0
T00731,U0970,81.43,ATM,2025-01-31 10:00:00,Urban,0
T00732,U0602,28.41,POS,2025-01-31 11:00:00,Urban,0
T00733,U0418,293.59,Online,2025-01-31 12:00:00,Urban,0
T00734,U0115,40.94,POS,2025-01-31 13:00:00,Urban,0
T00735,U0617,19.37,Online,2025-01-31 14:00:00,Suburban,0
T00736,U0903,12.43,Online,2025-01-31 15:00:00,Suburban,0
T00737,U0196,21.58,Online,2025-01-31 16:00:00,Suburban,0
T00738,U0826,23.3,Online,2025-01-31 17:00:00,Urban,0
T00739,U0501,3.56,Online,2025-01-31 18:00:00,Rural,0
T00740,U0626,23.07,Online,2025-01-31 19:00:00,Rural,0
T00741,U0493,31.2,POS,2025-01-31 20:00:00,Urban,0
T00742,U0075,64.14,Online,2025-01-31 21:00:00,Urban,0
T00743,U0413,53.46,Online,2025-01-31 22:00:00,Urban,0
T00744,U0376,61.68,Online,2025-01-31 23:00:00,Urban,0
T00745,U0420,0.42,POS,2025-02-01 00:00:00,Suburban,0
T00746,U0729,12.27,Online,2025-02-01 01:00:00,Urban,0
T00747,U0277,54.19,Online,2025-02-01 02:00:00,Urban,0
T00748,U0761,33.08,ATM,2025-02-01 03:00:00,Urban,0
T00749,U0676,1.35,POS,2025-02-01 04:00:00,Urban,1
T00750,U0394,81.61,ATM,2025-02-01 05:00:00,Suburban,0
T00751,U0869,74.1,Online,2025-02-01 06:00:00,Urban,0
T00752,U0457,39.75,Online,2025-02-01 07:00:00,Suburban,0
T00753,U0920,3.44,POS,2025-02-01 08:00:00,Urban,0
T00754,U0192,72.73,Online,2025-02-01 09:00:00,Urban,0
T00755,U0739,43.82,Online,2025-02-01 10:00:00,Urban,0
T00756,U0689,76.15,Online,2025-02-01 11:00:00,Suburban,0
T00757,U0099,69.67,ATM,2025-02-01 12:00:00,Urban,0
T00758,U0548,81.23,Online,2025-02-01 13:00:00,Urban,0
T00759,U0978,36.49,Mobile,2025-02-01 14:00:00,Urban,0
T00760,U0999,7.56,ATM,2025-02-01 15:00:00,Urban,0
T00761,U0096,55.61,Online,2025-02-01 16:00:00,Rural,0
T00762,U0664,48.44,POS,2025-02-01 17:00:00,Urban,0
T00763,U0663,67.79,POS,2025-02-01 18:00:00,Urban,0
T00764,U0190,9.31,ATM,2025-02-01 19:00:00,Urban,0
T00765,U0736,10.84,Online,2025-02-01 20:00:00,Suburban,0
T00766,U0037,110.55,POS,2025-02-01 21:00:00,Urban,0
T00767,U0780,69.31,Online,2025-02-01 22:00:00,Suburban,0
T00768,U0369,119.42,Mobile,2025-02-01 23:00:00,Suburban,0
T00769,U0695,71.09,Online,2025-02-02 00:00:00,Urban,0
T00770,U0525,45.46,Online,2025-02-02 01:00:00,Urban,0
T00771,U0279,53.09,POS,2025-02-02 02:00:00,Urban,0
T00772,U0217,109.97,ATM,2025-02-02 03:00:00,Suburban,0
T00773,U0867,43.23,POS,2025-02-02 04:00:00,Urban,0
T00774,U0873,50.04,Online,2025-02-02 05:00:00,Urban,0
T00775,U0798,8.51,Online,2025-02-02 06:00:00,Suburban,0
T00776,U0273,32.12,Mobile,2025-02-02 07:00:00,Urban,0
T00777,U0881,63.01,POS,2025-02-02 08:00:00,Urban,0
T00778,U0062,15.8,ATM,2025-02-02 09:00:00,Urban,0
T00779,U0596,11.3,Online,2025-02-02 10:00:00,Urban,0
T00780,U0880,18.83,Online,2025-02-02 11:00:00,Urban,0
T00781,U0729,13.82,POS,2025-02-02 12:00:00,Urban,0
T00782,U0342,12.1,ATM,2025-02-02 13:00:00,Rural,0
T00783,U0397,27.66,Online,2025-02-02 14:00:00,Urban,0
T00784,U0699,119.21,ATM,2025-02-02 15:00:00,Suburban,0
T00785,U0019,35.37,POS,2025-02-02 16:00:00,Suburban,0
T00786,U0177,10.41,Online,2025-02-02 17:00:00,Urban,0
T00787,U0612,4.0,Online,2025-02-02 18:00:00,Suburban,0
T00788,U0396,59.56,Online,2025-02-02 19:00:00,Urban,0
T00789,U0445,24.13,POS,2025-02-02 20:00:00,Rural,0
T00790,U0233,86.25,Online,2025-02-02 21:00:00,Suburban,0
T00791,U0915,53.87,Online,2025-02-02 22:00:00,Urban,0
T00792,U0076,79.54,ATM,2025-02-02 23:00:00,Urban,0
T00793,U0265,15.87,Online,2025-02-03 00:00:00,Urban,0
T00794,U0455,58.94,Online,2025-02-03 01:00:00,Urban,0
T00795,U0796,15.33,Online,2025-02-03 02:00:00,Urban,0
T00796,U0718,139.9,POS,2025-02-03 03:00:00,Urban,0
T00797,U0735,50.58,POS,2025-02-03 04:00:00,Suburban,0
T00798,U0384,19.62,Online,2025-02-03 05:00:00,Urban,0
T00799,U0564,15.7,POS,2025-02-03 06:00:00,Suburban,0
T00800,U0851,10.59,POS,2025-02-03 07:00:00,Suburban,0
T00801,U0506,59.31,Online,2025-02-03 08:00:00,Urban,0
T00802,U0367,12.34,Online,2025-02-03 09:00:00,Suburban,0
T00803,U0144,45.23,Online,2025-02-03 10:00:00,Urban,0
T00804,U0885,15.37,Online,2025-02-03 11:00:00,Urban,0
T00805,U0069,54.23,POS,2025-02-03 12:00:00,Suburban,0
T00806,U0099,84.35,POS,2025-02-03 13:00:00,Urban,0
